28,306350,3.0
28,1566455,4.0
28,1323467,3.0
28,1609399,4.0
28,730628,5.0
28,190474,3.0
28,1036992,4.0
28,2503089,4.0
28,544808,5.0
28,1324834,5.0
28,199530,5.0
28,1622945,3.0
28,1005202,4.0
28,1876156,4.0
28,385268,3.0
28,1396046,3.0
28,1169855,2.0
28,199780,4.0
28,1687663,4.0
28,1874239,4.0
28,921528,4.0
28,1540127,4.0
28,10947,3.0
28,400909,4.0
28,273019,5.0
28,1102045,1.0
28,1287451,5.0
28,1320774,3.0
28,1860339,3.0
28,63493,5.0
28,1232582,2.0
28,1631874,4.0
28,355121,5.0
28,2035299,3.0
28,1792741,3.0
28,7921,4.0
28,67769,4.0
28,799286,4.0
28,1078129,3.0
28,1646449,4.0
28,918750,4.0
28,1327781,3.0
28,2227804,5.0
28,1176462,5.0
28,1223807,3.0
28,775253,4.0
28,586128,4.0
28,517486,3.0
28,77989,4.0
28,2457857,5.0
28,45937,4.0
28,2642389,4.0
28,2079932,4.0
28,1665415,2.0
28,1659398,4.0
28,1500614,5.0
28,2100574,5.0
28,2337940,5.0
28,1583129,5.0
28,2085110,3.0
28,791026,3.0
28,841135,5.0
28,2003550,4.0
28,460446,5.0
28,1761229,2.0
28,2397374,4.0
28,1572816,3.0
28,1130133,4.0
28,1317589,1.0
28,2279742,4.0
28,2092746,5.0
28,1392228,5.0
28,628670,1.0
28,2468821,5.0
28,766982,4.0
28,2244589,3.0
28,4057,4.0
28,1342785,1.0
28,2561901,4.0
28,1191566,4.0
28,1605580,5.0
28,138391,3.0
28,1201058,4.0
28,2296407,4.0
28,2429396,4.0
28,1083252,5.0
28,2015956,3.0
28,2113683,4.0
28,626444,5.0
28,2457240,3.0
28,1273296,4.0
28,1071084,4.0
28,1742939,3.0
28,1697790,4.0
28,488565,5.0
28,1408341,5.0
28,636262,5.0
28,2086623,3.0
28,1576991,3.0
28,1291817,4.0
28,610997,3.0
28,269088,3.0
28,892545,1.0
28,516343,4.0
28,1674407,3.0
28,1285643,3.0
28,1713284,5.0
28,727423,4.0
28,2000859,4.0
28,1374884,3.0
28,2254872,5.0
28,1664193,5.0
28,867886,2.0
28,1618291,5.0
28,1265312,5.0
28,1224296,1.0
28,2089742,4.0
28,123097,4.0
28,1133946,3.0
28,2233086,3.0
28,2593882,3.0
28,1409728,2.0
28,1606342,4.0
28,1262307,4.0
28,593225,5.0
28,1114387,3.0
28,227280,3.0
28,1562593,3.0
28,2048420,4.0
28,1535724,3.0
28,1506108,3.0
28,488350,2.0
28,2069524,5.0
28,572975,5.0
28,2490130,4.0
28,999768,5.0
28,1683621,4.0
28,211086,4.0
28,1155747,3.0
28,204096,5.0
28,726823,4.0
28,355612,4.0
28,1042795,4.0
28,1606615,3.0
28,2089639,5.0
28,2473882,5.0
28,2130480,4.0
28,1003143,4.0
28,1741931,2.0
28,1106198,4.0
28,382234,4.0
28,2630337,1.0
28,110104,4.0
28,1665054,3.0
28,527134,3.0
28,434787,4.0
28,2003876,3.0
28,2123920,3.0
28,2394277,4.0
28,1638580,5.0
28,2074594,4.0
28,2317031,3.0
28,2497321,3.0
28,2439493,1.0
28,1761530,5.0
28,2081709,2.0
28,1739296,4.0
28,2530263,5.0
28,454808,3.0
28,1096917,4.0
28,1803747,4.0
28,1220628,5.0
28,435567,4.0
28,2097952,2.0
28,1230248,3.0
28,640464,3.0
28,2280493,5.0
28,1979787,2.0
28,975488,3.0
28,1426373,4.0
28,1332753,3.0
28,1844046,3.0
28,2042154,5.0
28,613799,4.0
28,1897107,5.0
28,286470,5.0
28,1438571,5.0
28,153539,4.0
28,19117,3.0
28,2559843,3.0
28,1078893,3.0
28,387262,4.0
28,1151461,5.0
28,2267431,4.0
28,660569,5.0
28,1669517,2.0
28,1386457,3.0
28,1866912,5.0
28,8121,1.0
28,151200,4.0
28,45234,3.0
28,2648085,5.0
28,1095395,5.0
28,549867,4.0
28,1835357,5.0
28,2128825,4.0
28,165374,4.0
28,328779,3.0
28,1083688,5.0
28,946101,5.0
28,1384344,3.0
28,2539731,4.0
28,1731543,4.0
28,2112095,3.0
28,1731410,4.0
28,1296705,4.0
28,1181788,4.0
28,332086,2.0
28,1757639,3.0
28,867295,3.0
28,983389,4.0
28,1682851,3.0
28,388863,3.0
28,991497,5.0
28,2166365,4.0
28,2636398,4.0
28,1815101,5.0
28,1017698,4.0
28,1262523,4.0
28,2305067,5.0
28,887741,3.0
28,1075977,4.0
28,2273034,4.0
28,2077708,4.0
28,392312,5.0
28,2376367,4.0
28,505544,4.0
28,1850353,2.0
28,2269039,5.0
28,1517061,3.0
28,399735,4.0
28,1910320,2.0
28,2577758,5.0
28,1975315,4.0
28,667102,3.0
28,98538,3.0
28,1100765,3.0
28,1584593,3.0
28,169980,3.0
28,1844991,4.0
28,908401,2.0
28,1324815,4.0
28,1141718,5.0
28,1820855,3.0
28,241634,3.0
28,85764,2.0
28,1207170,4.0
28,361375,5.0
28,2066458,5.0
28,1901876,3.0
28,894886,4.0
28,581893,4.0
28,2306379,5.0
28,1676941,3.0
28,671440,3.0
28,2308483,3.0
28,1485848,4.0
28,2124893,4.0
28,585412,3.0
28,1973332,5.0
28,647249,4.0
28,787316,3.0
28,388418,4.0
28,2436738,5.0
28,132822,4.0
28,124342,5.0
28,314938,1.0
28,1125596,5.0
28,2467098,4.0
28,1147585,5.0
28,370583,4.0
28,2613456,5.0
28,322191,3.0
28,18739,3.0
28,1430108,4.0
28,43177,2.0
28,1655613,4.0
28,2439537,4.0
28,924960,5.0
28,1476383,4.0
28,219174,4.0
28,970561,5.0
28,2601274,4.0
28,1930649,5.0
28,997243,4.0
28,951682,4.0
28,2032832,5.0
28,1665484,2.0
28,1040414,4.0
28,498214,3.0
28,408555,4.0
28,755939,3.0
28,779328,3.0
28,2438293,4.0
28,256065,4.0
28,2215598,5.0
28,780334,4.0
28,1511249,5.0
28,74670,3.0
28,1923216,3.0
28,245837,4.0
28,797655,4.0
28,1345929,4.0
28,1497251,5.0
28,592734,3.0
28,1964980,5.0
28,1918704,4.0
28,1516909,4.0
28,2576843,4.0
28,1019317,3.0
28,1074718,2.0
28,232286,4.0
28,773045,2.0
28,2509644,3.0
28,2168778,5.0
28,2398061,4.0
28,768810,4.0
28,2544637,5.0
28,651050,4.0
28,838868,4.0
28,1312016,2.0
28,928463,3.0
28,222518,2.0
28,751308,4.0
28,2273448,2.0
28,2169359,5.0
28,584922,2.0
28,1384093,3.0
28,81881,2.0
28,1403686,3.0
28,165247,5.0
28,2569227,5.0
28,521166,5.0
28,1330537,3.0
28,2535787,3.0
28,1300687,3.0
28,1342865,4.0
28,2372128,2.0
28,1860956,5.0
28,1775706,4.0
28,1885054,5.0
28,2178470,1.0
28,154669,5.0
28,1819758,4.0
28,2475538,4.0
28,207017,5.0
28,1394988,5.0
28,2523426,4.0
28,530868,3.0
28,2018169,3.0
28,844784,4.0
28,1179192,4.0
28,2477751,3.0
28,1811217,3.0
28,1331862,5.0
28,559622,3.0
28,565510,3.0
28,1516496,3.0
28,1156578,4.0
28,1771252,4.0
28,1656519,5.0
28,548695,3.0
28,10943,5.0
28,924421,4.0
28,2512828,2.0
28,1553659,3.0
28,2533336,4.0
28,1791643,3.0
28,479898,4.0
28,723328,5.0
28,946156,4.0
28,2588510,3.0
28,168741,4.0
28,1463880,3.0
28,183388,5.0
28,2345195,5.0
28,2482831,3.0
28,514829,5.0
28,2200308,3.0
28,886615,3.0
28,299272,5.0
28,2065448,5.0
28,1427387,4.0
28,251497,5.0
28,2271389,2.0
28,2607039,4.0
28,1662658,4.0
28,937813,5.0
28,2488780,5.0
28,673526,2.0
28,1999275,4.0
28,1694632,5.0
28,732907,3.0
28,674232,3.0
28,56790,3.0
28,2604217,3.0
28,951113,3.0
28,1710306,2.0
28,2205314,2.0
28,2525160,5.0
28,13266,4.0
28,1958458,2.0
28,305765,4.0
28,1028463,4.0
28,2040676,3.0
28,1158787,4.0
28,1072055,3.0
28,2629599,5.0
28,959443,5.0
28,1062852,4.0
28,2236981,4.0
28,2526972,2.0
28,858841,3.0
28,1706142,3.0
28,917355,4.0
28,1473595,3.0
28,2014346,4.0
28,2231292,3.0
28,1990957,5.0
28,1623216,5.0
28,2571972,5.0
28,1888227,4.0
28,1788951,5.0
28,2224112,3.0
28,921783,4.0
28,2262525,5.0
28,869426,4.0
28,846314,5.0
28,2052271,4.0
28,67258,4.0
28,185867,5.0
28,1346257,4.0
28,828351,2.0
28,92910,3.0
28,1549730,4.0
28,1274580,2.0
28,204178,3.0
28,2514186,5.0
28,1065000,4.0
28,2464924,4.0
28,299799,3.0
28,2424999,5.0
28,754397,5.0
28,1941375,5.0
28,879196,2.0
28,508584,3.0
28,667579,4.0
28,757456,4.0
28,871915,3.0
28,664230,2.0
28,2270392,5.0
28,486661,4.0
28,688455,3.0
28,2133100,4.0
28,480567,2.0
28,2020976,4.0
28,775241,3.0
28,1931551,5.0
28,2177165,4.0
28,90615,3.0
28,857975,4.0
28,1744594,4.0
28,600949,4.0
28,1201695,5.0
28,2033811,4.0
28,1551591,4.0
28,2109282,4.0
28,2576648,2.0
28,962019,4.0
28,2456767,5.0
28,2604473,3.0
28,757005,3.0
28,1375430,3.0
28,106615,5.0
28,1663211,5.0
28,1270238,4.0
28,361778,3.0
28,610915,3.0
28,2153952,3.0
28,2289098,1.0
28,1438147,5.0
28,220512,5.0
28,177997,4.0
28,984474,2.0
28,1903324,4.0
28,447836,3.0
28,2030103,4.0
28,2334219,5.0
28,1766993,4.0
28,1119323,5.0
28,1897433,4.0
28,1392489,3.0
28,1732461,4.0
28,148576,4.0
28,508640,5.0
28,1151752,3.0
28,847232,4.0
28,1358685,5.0
28,779744,3.0
28,2235104,4.0
28,1943605,3.0
28,2025855,5.0
28,270890,5.0
28,1784323,4.0
28,167041,3.0
28,1951560,4.0
28,1443200,4.0
28,1666920,5.0
28,2594760,1.0
28,2332009,4.0
28,2380197,1.0
28,320299,4.0
28,1396036,5.0
28,850678,3.0
28,804482,3.0
28,834496,2.0
28,276617,4.0
28,1054239,4.0
28,698438,3.0
28,902372,4.0
28,1986034,5.0
28,2279052,4.0
28,2436179,3.0
28,1380915,3.0
28,2388831,4.0
28,561321,4.0
28,1551980,1.0
28,208022,3.0
28,812527,3.0
28,1756111,4.0
28,769702,4.0
28,1803243,4.0
28,339547,4.0
28,745235,4.0
28,1480907,2.0
28,1905989,5.0
28,1022653,4.0
28,2537933,3.0
28,2574258,4.0
28,2470555,3.0
28,717593,5.0
28,1930601,5.0
28,501823,5.0
28,1060057,5.0
28,660821,3.0
28,2288627,5.0
28,898403,2.0
28,2555117,3.0
28,1817718,4.0
28,1256990,4.0
28,1378520,4.0
28,1165353,5.0
28,2095697,4.0
28,1373445,5.0
28,936393,3.0
28,1919269,2.0
28,88283,5.0
28,719755,4.0
28,2630478,2.0
28,1862147,3.0
28,1462537,5.0
28,1234014,5.0
28,1247329,5.0
28,823802,3.0
28,2362950,4.0
28,2531469,4.0
28,914958,3.0
28,562026,3.0
28,277837,5.0
28,1461318,3.0
28,2211057,5.0
28,1733776,5.0
28,1703742,4.0
28,2609478,4.0
28,398488,4.0
28,2089544,4.0
28,2350212,3.0
28,1809161,4.0
28,2394481,4.0
28,576943,4.0
28,1637997,5.0
28,1757328,4.0
28,836435,5.0
28,378348,4.0
28,550883,3.0
28,890608,3.0
28,920724,5.0
28,2486584,5.0
28,1267651,5.0
28,2309341,5.0
28,970433,3.0
28,1909216,4.0
28,330058,4.0
28,2308965,5.0
28,2438440,4.0
28,1448369,5.0
28,1274354,2.0
28,1146893,5.0
28,919727,5.0
28,1909219,4.0
28,1326146,5.0
28,1048062,4.0
28,433647,3.0
28,1893554,4.0
28,1558023,4.0
28,569989,3.0
28,1184594,5.0
28,1974577,4.0
28,2618943,3.0
28,1460326,3.0
28,2011258,5.0
28,2334642,5.0
28,962774,3.0
28,1796166,5.0
28,2233998,4.0
28,2042132,3.0
28,170870,4.0
28,372815,4.0
28,2398923,4.0
28,1423063,5.0
28,2431452,4.0
28,913510,5.0
28,1951576,3.0
28,80176,4.0
28,1333759,5.0
28,1750386,4.0
28,429357,4.0
28,1961753,3.0
28,994077,5.0
28,2622098,3.0
28,133462,5.0
28,24536,5.0
28,2247045,5.0
28,1532399,4.0
28,2623852,4.0
28,1531467,4.0
28,1167549,3.0
28,682944,2.0
28,770860,5.0
28,2366063,5.0
28,564610,4.0
28,1528418,3.0
28,660233,5.0
28,596918,3.0
28,2124931,2.0
28,586430,4.0
28,2204979,5.0
28,1036350,3.0
28,2593773,3.0
28,970364,5.0
28,969210,4.0
28,248982,4.0
28,1316762,4.0
28,2163553,4.0
28,2463133,4.0
28,2587314,5.0
28,2551589,3.0
28,1681193,5.0
28,1225455,3.0
28,1964735,5.0
28,2027294,3.0
28,356157,4.0
28,1701632,5.0
28,217747,4.0
28,1337310,2.0
28,1450135,5.0
28,325175,5.0
28,837071,5.0
28,440463,3.0
28,425245,4.0
28,1257450,3.0
28,604345,5.0
28,1026638,3.0
28,456715,1.0
28,522534,3.0
28,1181215,3.0
28,2222864,4.0
28,538447,5.0
28,2590515,2.0
28,2272065,1.0
28,1070197,2.0
28,2434289,3.0
28,1658716,5.0
28,1653464,3.0
28,1671330,4.0
28,812796,3.0
28,1883537,3.0
28,761585,3.0
28,1709175,4.0
28,1782900,4.0
28,2553545,4.0
28,1684539,5.0
28,1751912,4.0
28,1287892,3.0
28,156401,3.0
28,775171,4.0
28,456090,3.0
28,234141,4.0
28,722218,4.0
28,2096942,4.0
28,1605711,3.0
28,1013603,5.0
28,497900,5.0
28,203738,3.0
28,723408,5.0
28,1502423,2.0
28,1791768,5.0
28,2232915,4.0
28,2461227,4.0
28,1641201,5.0
28,115055,5.0
28,1523029,4.0
28,2510967,3.0
28,188181,3.0
28,771467,5.0
28,2469575,5.0
28,386509,1.0
28,177770,5.0
28,1261247,3.0
28,1263008,5.0
28,1268483,4.0
28,672989,4.0
28,1803438,2.0
28,1602339,4.0
28,2307327,3.0
28,1027938,4.0
28,2404923,5.0
28,2520941,5.0
28,860700,5.0
28,863227,3.0
28,1549725,4.0
28,2431438,3.0
28,1880766,4.0
28,1015048,4.0
28,1151711,5.0
28,1976520,1.0
28,2345340,3.0
28,1278877,4.0
28,606041,4.0
28,2029979,3.0
28,550905,5.0
28,2084213,4.0
28,2301040,5.0
28,1633134,4.0
28,1591705,5.0
28,1641091,1.0
28,2213,5.0
28,1753736,5.0
28,140498,4.0
28,403915,5.0
28,1401895,4.0
28,486750,3.0
28,432259,4.0
28,2009933,3.0
28,1319658,4.0
28,1020903,3.0
28,747695,4.0
28,2574175,5.0
28,354885,3.0
28,1417406,4.0
28,2176780,5.0
28,335030,5.0
28,1146632,3.0
28,2093771,5.0
28,1364702,3.0
28,1812657,5.0
28,1297706,5.0
28,154009,4.0
28,923517,4.0
28,1123175,3.0
28,337431,2.0
28,1002249,1.0
28,160306,4.0
28,2368627,4.0
28,2050396,4.0
28,113369,3.0
28,1306304,4.0
28,290360,1.0
28,271988,4.0
28,47075,5.0
28,2085211,4.0
28,2330864,4.0
28,1478543,3.0
28,1085488,3.0
28,178886,3.0
28,1466742,3.0
28,1765963,5.0
28,668855,5.0
28,2261989,4.0
28,2554084,3.0
28,1378386,3.0
28,1629176,5.0
28,1602783,5.0
28,1802972,3.0
28,1894519,5.0
28,591070,4.0
28,2200675,2.0
28,1873315,4.0
28,1680684,5.0
28,599529,3.0
28,2120864,4.0
28,2251815,3.0
28,824490,4.0
28,2375231,4.0
28,2321166,3.0
28,934389,3.0
28,667145,2.0
28,1104756,4.0
28,995497,3.0
28,2456613,4.0
28,2633644,4.0
28,1025897,4.0
28,803137,5.0
28,68384,4.0
28,903036,2.0
28,1593175,4.0
28,2415495,3.0
28,2537543,1.0
28,269038,4.0
28,1558152,3.0
28,332079,5.0
28,1742476,4.0
28,1174779,3.0
28,662832,3.0
28,1315370,5.0
28,495542,3.0
28,2278527,4.0
28,1784950,3.0
28,2518947,3.0
28,655818,5.0
28,115507,3.0
28,725616,3.0
28,584722,4.0
28,869089,3.0
28,1337295,5.0
28,659133,5.0
28,2499586,5.0
28,2128639,3.0
28,1781198,5.0
28,159328,4.0
28,667280,5.0
28,1525586,5.0
28,1461925,5.0
28,1136172,3.0
28,1043901,4.0
28,810007,5.0
28,2065445,3.0
28,2058978,3.0
28,1789010,3.0
28,131447,4.0
28,807768,5.0
28,172217,3.0
28,697365,4.0
28,1298629,4.0
28,793892,5.0
28,1547725,4.0
28,139220,4.0
28,1008517,4.0
28,479636,5.0
28,193011,5.0
28,1852784,3.0
28,941431,3.0
28,972986,3.0
28,1655656,2.0
28,287595,4.0
28,259431,3.0
28,1023635,5.0
28,343055,5.0
28,1469669,4.0
28,1095815,2.0
28,1778378,4.0
28,1738403,4.0
28,940706,3.0
28,2637979,3.0
28,964244,4.0
28,1827421,4.0
28,559119,3.0
28,793113,4.0
28,1276884,3.0
28,927338,5.0
28,1035300,4.0
28,196140,4.0
28,2516717,2.0
28,771144,4.0
28,913581,2.0
28,2489373,3.0
28,1937280,3.0
28,827387,5.0
28,1303306,4.0
28,1327727,4.0
28,1644255,5.0
28,1495111,5.0
28,1372678,3.0
28,2036365,3.0
28,732955,3.0
28,2647406,3.0
28,2196246,5.0
28,675283,5.0
28,544925,5.0
28,1709329,5.0
28,1709963,5.0
28,1429452,5.0
28,2098006,5.0
28,1447381,5.0
28,1568315,5.0
28,1785266,3.0
28,1042784,5.0
28,1154641,4.0
28,1358358,4.0
28,2585513,1.0
28,1885347,3.0
28,849058,5.0
28,235782,3.0
28,538668,2.0
28,1181013,3.0
28,996140,2.0
28,936183,4.0
28,1309932,5.0
28,2337014,3.0
28,743598,4.0
28,1800955,3.0
28,2120303,4.0
28,1312661,2.0
28,234606,3.0
28,1080430,3.0
